algorithm,compression_ratio,hausdorff_distance_mean,hausdorff_distance_std,average_pte_mean,average_pte_std,frechet_distance_mean,frechet_distance_std,ped_mean,ped_std,dad_mean,dad_std,sed_mean,sed_std,sad_mean,sad_std,issd_mean,issd_std,turn_preservation_mean,turn_preservation_std,stop_preservation_mean,stop_preservation_std,runtime_seconds_mean,runtime_seconds_std,memory_mb_mean,memory_mb_std
sw,2.0,20.868069275964253,,0.18678001399766256,,25.15082734288924,,0.18680792360791115,,86.5914565613206,,421.2103711313664,,0.718072300431426,,13180370.450960435,,,,,,58.492135763168335,,0.08650398254394531,
sw,2.013333333333333,74.88700922834394,,0.19113259976578473,,74.88700922834394,,0.19113259976578473,,57.97540216436536,,66.32033806915867,,1.9523444671418209,,121240.5800573339,,,,,,2.333913564682007,,0.01786327362060547,
sw,2.029126213592233,7.003222461363507,,0.06433962973099723,,8.113883789645545,,0.06437239613621216,,85.58363070473851,,21.885367393407382,,0.48160565946220746,,78558.23339303027,,,,,,7.083494186401367,,0.01892566680908203,
sw,2.036697247706422,60.376091172441605,,0.3173679264418335,,60.376091172441605,,0.3173679264418335,,82.72369543665607,,728.5415587075388,,1.8272521950549903,,34744402.88343352,,,,,,24.994681119918823,,0.0615234375,
sw,2.0721311475409836,27.217808266753877,,0.24352497645207946,,27.217808266753877,,0.24352497645207946,,50.491077065833586,,526.2133089285305,,0.7711724574289395,,4189668.9915698646,,,,,,19.120301723480225,,0.04534912109375,
sw,5.016949152542373,99.24508561307395,,1.5403015037714007,,147.16966138391948,,1.5403015037714007,,74.43280395307671,,720.667018685612,,1.834515909062613,,34799013.505881324,,,,,,28.506638765335083,,0.02739715576171875,
sw,5.020979020979021,60.1507663626599,,0.8689330369984276,,60.1507663626599,,0.8689401371192343,,84.72007585384598,,394.7671358519848,,0.6689180493420629,,13406390.89038799,,,,,,59.003780126571655,,0.037947654724121094,
sw,5.033333333333333,126.89916764254609,,1.3885351182433987,,126.89916764254609,,1.3885351182433987,,62.8014834362657,,66.66302875048756,,2.287135499999346,,95890.62691527056,,,,,,2.385016918182373,,0.013231277465820312,
sw,5.056,45.13075217828634,,1.0232005686344583,,45.13075217828634,,1.0232005686344583,,50.25512159094237,,543.1237532279227,,0.7630451594329628,,4184977.816741288,,,,,,19.460456371307373,,0.02239990234375,
sw,8.038461538461538,26.618530018781016,,1.2276275897005038,,30.53487115422947,,1.2276275897005038,,80.98046165380931,,52.46356291912904,,0.6339976189922549,,118231.4187845671,,,,,,6.723860025405884,,0.013373374938964844,
sw,10.066666666666666,130.80614413735697,,3.9312074892744966,,130.80614413735697,,3.9312074892744966,,74.46202347886938,,238.10370913776313,,3.5885232244915444,,255625.91634157667,,,,,,2.39750599861145,,0.011960029602050781,
sw,10.090909090909092,296.94319380541555,,3.9579471125459076,,298.5071274908207,,3.9579471125459076,,72.51280978812663,,681.587165450697,,1.8429631511320117,,34184441.92031693,,,,,,29.99538516998291,,0.02032756805419922,
sw,10.193548387096774,131.51556948789585,,2.1656676475156105,,131.51556948789585,,2.1656676475156105,,39.085625126409084,,382.5861811154287,,0.770889339453573,,3429114.5762003423,,,,,,19.02740740776062,,0.016219139099121094,
sw,10.33093525179856,121.666285805462,,1.9928976773852072,,121.666285805462,,1.9928976773852072,,96.34973960991613,,451.76490662281657,,0.7016127114658187,,13671398.822307827,,,,,,59.51359009742737,,0.029700279235839844,
sw,11.61111111111111,31.978612650784196,,2.120013687692759,,36.572087226150146,,2.120013687692759,,97.35042190532951,,86.43918703120933,,0.48766376701114134,,156524.01751127408,,,,,,8.568260669708252,,0.013867378234863281,
vw,2.0,21.838037196832758,10.797733850975588,0.2842062041299848,0.07017115031098599,21.838037196832758,10.797733850975588,0.2842062041299848,0.07017115031098599,75.59552197095196,18.64919130508274,556.2313483171906,162.6926164841253,1.0704087455391589,0.6745855493350417,18062694.069331814,16475346.708732042,,,,,4.314881722132365,2.968469503167599,0.03183873494466146,0.015000502065528042
vw,2.0096153846153846,6.492670454552929,,0.13147423770839792,,6.749523531187151,,0.13147423770839792,,86.01038870254968,,22.843020291038375,,0.45761266387357363,,82210.14258524698,,,,,,0.21575665473937988,,0.007442474365234375,
vw,2.013333333333333,36.38320419328744,,0.8920604723190753,,36.38320419328744,,0.8920604723190753,,68.36437747560173,,108.66123123664354,,3.5315082299296847,,122430.90758569588,,,,,,0.07232427597045898,,0.006565093994140625,
